transition_id,coname,classification,appt_date,succ_total,pred_total,roa_pre,roa_post,at_pre,tsr_mktadj,tsr_post_mktadj,tsr_pre_mktadj,sic2,year,ext,log_succ,log_pred,log_assets,log_ratio,roa_chg,ind
8377,AKAMAI TECHNOLOGIES INC,internal,2012-12-31,,11876747.0,0.0620200146556516,0.0772521395801858,2352676000.0,-0.5008827343808311,-0.1400646558694234,-0.2645202624715882,73.0,2012,0,,16.290093012853987,21.578819240653008,,0.015232124924534199,73
1521,GENERAL DYNAMICS CORP,internal,2012-12-31,,,0.0770344627859832,0.0724134965455952,31077000000.0,0.6034734011790979,0.7089315970337153,-0.0935865622803853,37.0,2012,0,,,24.159733832690485,,-0.004620966240387991,37
8579,GARMIN LTD,internal,2012-12-31,1499017.0,,0.1764866041164413,0.1080893539987765,3988688000.0,-0.1292293791313059,-0.3919382251643497,0.3027603181866123,38.0,2012,0,14.220320117914357,,22.10672819171922,,-0.06839725011766479,38
6382,HUMANA INC,internal,2012-12-31,8848066.0,7306861.0,0.0645842389616841,0.0710245758045948,16103000000.0,1.813101697857788,1.247773287763576,0.1484940902013067,63.0,2012,0,15.995709462029271,15.804324327737621,23.50227142698227,0.19138513429165024,0.006440336842910704,63
3123,RYDER SYSTEM INC,internal,2013-01-01,4362587.0,6404342.0,0.0177635833463362,0.0222867783300635,6652374000.0,-0.4048752066369649,-0.2198097608336184,-0.1238528152548703,75.0,2013,0,15.288575787987376,15.672486755795216,22.61823962038872,-0.3839109678078399,0.004523194983727302,75
3905,WEYERHAEUSER CO,external,2013-01-01,4186797.0,,0.0951426024955436,0.0261991451638435,13464000000.0,0.1657614383746266,-0.2628116101370361,0.3695605757608153,67.0,2013,1,15.247446560424919,,23.323285293834918,,-0.0689434573317001,67
2910,PITNEY BOWES INC,external,2013-01-01,3396037.0,,0.0346255570360241,0.0757913486804636,8444023000.0,-0.4032039931225766,-0.1938109049366705,,35.0,2013,1,15.038119721524811,,22.856724690756344,,0.041165791644439495,35
2658,NUCOR CORP,internal,2013-01-01,8139044.0,8507443.0,0.0096317243826457,0.0534090121376631,13921910000.0,-0.528547932034592,-0.4083771272298243,-0.0705820002753367,33.0,2013,0,15.912183286364108,15.956451985364138,23.35672969508357,-0.04426869900003129,0.0437772877550174,33
2380,ENTERGY CORP,internal,2013-01-01,7665652.0,12341866.0,0.0323182908143139,0.0311657644272547,38685276000.0,-0.3984895780465158,-0.1801194854189836,-0.1440364065695983,49.0,2013,0,15.85226012864048,16.328507780568753,24.378724899470654,-0.47624765192827206,-0.0011525263870592016,49
8204,BOOKING HOLDINGS INC,external,2013-01-01,,,0.0263910054497086,,3970671000.0,1.4578221019520996,0.5994601250123992,0.3700246101556967,47.0,2013,1,,,22.10220093499588,,,47
7534,STERICYCLE INC,internal,2013-01-01,,,0.0787711967648633,0.0738886842991542,2639023000.0,,,,49.0,2013,0,,,21.693674609852128,,-0.004882512465709102,49
3889,WESTERN DIGITAL CORP,external,2013-01-01,11290562.0,17220878.0,0.1702389751170239,0.0511051668309165,8118000000.0,0.2838071624593441,0.0693484810275095,0.139404767397405,35.0,2013,1,16.239477713452036,16.661633042888212,22.817349655363117,-0.4221553294361775,-0.1191338082861074,35
2164,LOCKHEED MARTIN CORP,internal,2013-01-01,25155799.0,27549444.0,0.075920649994724,0.0686809633442843,37908000000.0,2.16417512305986,1.1875652284529996,0.3221056041597383,37.0,2013,0,17.040599004472092,17.131492911871344,24.35842800855436,-0.09089390739925265,-0.007239686650439711,37
7361,IRON MOUNTAIN INC,external,2013-01-07,6840413.0,7408656.0,,,6416393000.0,0.151626034583183,-0.2755811988717913,0.4446468752437231,67.0,2013,1,15.738358667892886,15.818159604303341,22.582121958751937,-0.07980093641045469,,67
3201,SEALED AIR CORP,external,2013-03-01,11963159.0,5616033.0,,,11432000000.0,,,,28.0,2013,1,16.297342402045242,15.541136100738896,23.159682277573978,0.756206301306344,,28
6476,JABIL INC,internal,2013-03-01,6539114.0,9232503.0,0.0239219942362785,0.0431173741211418,7057940000.0,-0.4461564072155961,-0.1205126347082532,-0.2588400381557005,36.0,2013,0,15.693312240249833,16.038240750647876,22.677419061171573,-0.34492851039804323,0.0191953798848633,36
2575,NEWMONT MINING CORP,internal,2013-03-01,,10084181.0,0.0887269609944277,0.0609339600311094,25663000000.0,,,,10.0,2013,0,,16.12647851635536,23.968316102784076,,-0.0277930009633183,10
203,ANALOG DEVICES,internal,2013-03-28,6090567.0,12726600.0,0.1349248290190587,0.1020466173071649,5277635000.0,0.1863110612228029,0.0758331460201005,0.0694963778914901,36.0,2013,0,15.622251738800498,16.35920484923536,22.38674391765328,-0.7369531104348641,-0.0328782117118938,36
5069,ELECTRONIC ARTS INC,internal,2013-03-30,13975381.0,9383652.0,-0.0502640684756874,,5491000000.0,1.8013078911448053,2.363502263063784,-0.2819972847708505,73.0,2013,0,16.4528078396034,16.05447958422883,22.426376225243146,0.39832825537456945,,73
6350,CHESAPEAKE ENERGY CORP,external,2013-04-01,,,,,,,,,,2013,1,,,,,,<NA>
3816,VORNADO REALTY TRUST,internal,2013-04-15,8644461.0,7709646.0,0.0315771373577182,0.0279745583161859,20517471000.0,,,,67.0,2013,0,15.972429326977663,15.857982830088527,23.74454260403958,0.11444649688913495,-0.0036025790415323,67
9327,MEAD JOHNSON NUTRITION CO,internal,2013-04-30,8369158.0,9341911.0,0.1974183419824691,0.178135166656436,2293100000.0,,,,20.0,2013,0,15.940063840033838,16.0500213931309,21.553170450861217,-0.1099575530970631,-0.019283175326033103,20
4109,BIG LOTS INC,external,2013-05-06,,,,,,,,,,2013,1,,,,,,<NA>
9280,PHILIP MORRIS INTERNATIONAL,internal,2013-05-08,14124869.0,30304091.0,0.2045480162308386,0.2305596311045902,35488000000.0,0.2774981492767401,-0.042555855103687,0.2703329038072626,21.0,2013,0,16.46344756061749,17.22679327786734,24.29246044811437,-0.7633457172498516,0.026011614873751615,21
3152,SAFEWAY INC,internal,2013-05-14,,,0.0389355760788481,0.0406972777512451,15148100000.0,,,,54.0,2013,0,,,23.441140948495725,,0.0017617016723969967,54
1856,INTEL CORP,internal,2013-05-16,11197400.0,18338100.0,0.1611946174721241,0.1191558933714459,71119000000.0,-0.0547319377212118,0.1248507303942418,-0.1523061056211208,36.0,2013,0,16.231192166458857,16.72449142073449,24.9876203673108,-0.4932992542756367,-0.0420387241006782,36
6533,FLIR SYSTEMS INC,internal,2013-05-19,,,0.1154550200687353,0.0949056461259243,2149114000.0,,,,38.0,2013,0,,,21.48832150112906,,-0.020549373942811006,38
2963,PROCTER & GAMBLE CO,external,2013-05-23,18286621.0,15928015.0,0.0993664762974752,0.0813345028885998,128172000000.0,-0.1537849365543464,-0.1223252979428057,-0.0004699867939232,28.0,2013,1,16.721680257536736,16.583590066463547,25.57663894884197,0.13809019107318993,-0.018031973408875412,28
5318,SLM CORP,internal,2013-05-29,1238000.0,7029199.0,0.0027412138922651,0.0203256588606871,193345000000.0,-0.5638051132019682,-0.4073726446710858,-0.0746205992791806,61.0,2013,0,14.02900773222668,15.765583317039118,25.987741994825676,-1.7365755848124396,0.017584444968422,61
6570,PETSMART INC,internal,2013-06-14,,,0.0942842296087707,,2544084000.0,,,,59.0,2013,0,,,21.6570365007471,,,59
5025,EOG RESOURCES INC,internal,2013-07-01,,16724459.0,0.0074293502109415,0.020861389454086,21624233000.0,0.1037984770159936,-0.0437977806413711,0.1244436959483961,13.0,2013,0,,16.63238281666915,23.79708042092725,,0.013432039243144499,13
1178,DUKE ENERGY CORP,internal,2013-07-01,8305351.0,8815181.0,0.0223388052123878,0.0155283867341202,59090000000.0,,,,49.0,2013,0,15.932410563833015,15.99198590678538,24.802327542303996,-0.05957534295236501,-0.006810418478267601,49
2236,MARATHON OIL CORP,external,2013-07-01,11498067.0,,0.0818590417901884,0.044413250982594,31371000000.0,,,,13.0,2013,1,16.257689492248762,,24.169149736230974,,-0.037445790807594394,13
8288,JUNIPER NETWORKS INC,external,2013-07-23,30165992.0,,0.0619403433562371,0.0180612047259345,9983800000.0,,,,35.0,2013,1,17.22222575511107,,23.024229616321556,,-0.0438791386303026,35
8633,ROCKWELL COLLINS,internal,2013-07-31,,,,,5064000000.0,-1.5239677748623632,-0.8769117714999031,-0.9098746247287804,37.0,2013,0,,,22.345422521788286,,,37
2462,MURPHY OIL CORP,internal,2013-08-30,12778568.0,13748097.0,0.0560717898996711,0.0554485786103119,14233200000.0,-1.0056917838811852,-0.7795913598910731,0.079349542302566,13.0,2013,0,16.363279950557338,16.43641097249869,23.378843100787506,-0.07313102194135403,-0.0006232112893592018,13
5662,UNITED STATES STEEL CORP,internal,2013-09-01,,10219189.0,-0.0299881789336153,-0.0094346800578254,16073000000.0,,,,33.0,2013,0,,16.139777785383686,23.500406682533416,,0.020553498875789902,33
249,APPLIED MATERIALS INC,internal,2013-09-01,16425005.0,9220058.0,0.0676718851453719,0.0090509009383044,13861000000.0,1.2305243768397651,0.7711506250626838,0.0822850738456604,36.0,2013,0,16.614315426748906,16.03689188618544,23.352344978177626,0.5774235405634636,-0.058620984207067496,36
1981,JOHNSON CONTROLS INTL PLC,internal,2013-09-01,8998307.0,,0.0417497967930244,0.0381722604124545,27066000000.0,0.5564353152480896,0.0891916179858869,0.3190655649248515,35.0,2013,0,16.01254700649427,,24.021544164600726,,-0.003577536380569901,35
9457,XYLEM INC,external,2013-09-09,8227869.0,6200459.0,0.0747727272727272,0.0634751015174182,4400000000.0,0.4321142376985454,0.7209354605361906,-0.3069766179402327,35.0,2013,1,15.92303760838371,15.640133879533131,22.204870377870627,0.28290372885057746,-0.011297625755309001,35
1458,FOREST LABORATORIES -CL A,external,2013-09-30,,8533667.0,0.1397229354136647,,7491755000.0,,,,28.0,2013,1,,15.959529721579734,22.73706891944523,,,28
1185,DUN & BRADSTREET CORP,external,2013-10-07,,,,,,,,,,2013,1,,,,,,<NA>
2305,S&P GLOBAL INC,internal,2013-11-01,6498116.0,10843131.0,0.1250755287009063,0.0721003134796238,6620000000.0,1.6009808112739985,0.5887560478095584,0.4193815678220158,73.0,2013,0,15.687022846698504,16.19904234990859,22.613361206895327,-0.5120195032100862,-0.0529752152212825,73
832,CLEVELAND-CLIFFS INC,external,2013-11-18,13150538.0,5640070.0,0.1311228819006968,-0.0662546317099941,7778200000.0,-1.6719049546778535,-0.9348104346246412,-1.0394483936754897,10.0,2013,1,16.39197322829868,15.54540703474474,22.774590785900422,0.8465661935539415,-0.1973775136106909,10
4396,JOY GLOBAL INC,internal,2013-12-01,,,0.1410874857421844,0.1240570822676032,3271013000.0,,,,35.0,2013,0,,,21.90836555981454,,-0.017030403474581207,35
2077,KROGER CO,internal,2013-12-31,,,0.0475379110581018,0.0511253030975718,23476000000.0,1.2871389628448242,0.6034139961497935,0.2280222994452079,54.0,2013,0,,,23.8792444596425,,0.0035873920394699985,54
1771,CENTERPOINT ENERGY INC,internal,2013-12-31,4897291.0,7902835.0,0.0219780219780219,0.0182326964277906,20111000000.0,-0.2169613806786339,0.0098454693528986,-0.1893470796504575,49.0,2013,0,15.404192753056137,15.882732113821621,23.724532765998877,-0.4785393607654847,-0.0037453255502312988,49
9425,WPX ENERGY INC,external,2013-12-31,2901959.0,6212702.0,-0.1311192362380662,-0.026456281883972,9846000000.0,,,,13.0,2013,1,14.880896584139009,15.642106463948961,23.01033111828242,-0.7612098798099509,0.1046629543540942,13
8009,NIELSEN HOLDINGS PLC,internal,2014-01-01,,,,,,,,,,2014,0,,,,,,<NA>
9146,TIME WARNER CABLE INC,internal,2014-01-01,34615597.0,14177563.0,0.0334276937902788,0.0446419323431317,49809000000.0,,,,48.0,2014,0,17.359814918803835,16.467171202521175,24.63146152754017,0.8926437162826587,0.011214238552852897,48
8992,CF INDUSTRIES HOLDINGS INC,internal,2014-01-01,4375099.0,8350294.0,,,10166900000.0,-0.6147047350819375,-0.4869114153527383,0.0968317005993348,28.0,2014,0,15.291439706089259,15.937807305788034,23.042403182447973,-0.6463675996987757,,28
8538,TAPESTRY INC,internal,2014-01-01,,2619075.0,0.3342547348959211,0.3346657771538446,2635116000.0,-1.07483834381437,-0.5237226103514965,-0.472294380388502,31.0,2014,0,,14.778331759964129,21.692193040741163,,0.0004110422579234885,31
6740,EASTMAN CHEMICAL CO,internal,2014-01-01,,,0.0551665243381725,0.0368932038834951,11710000000.0,0.3229563218509745,-0.2201521142203604,0.6355544978366514,28.0,2014,0,,,23.183709014556037,,-0.018273320454677396,28
1739,HOME DEPOT INC,internal,2014-01-11,,11047781.0,0.0945136792912082,0.1348069894357382,41084000000.0,1.7164252446203423,0.5382920297959435,0.5429531667618639,52.0,2014,0,,16.21774015128247,24.43888458824997,,0.04029331014453001,52
1537,GENERAL MOTORS CO,internal,2014-01-15,,,0.0635533149381409,0.0321600664136051,144603000000.0,-0.0120848333852201,-0.1575291642491276,0.1984849387397476,37.0,2014,0,,,25.697257893343828,,-0.031393248524535795,37
2709,ONEOK INC,internal,2014-01-31,,4497627.0,0.0263271964245232,0.0150650301983957,13696635000.0,0.1141545105154597,-0.2099794244433113,0.3737844711784643,49.0,2014,0,,15.319060482318093,23.340416019172896,,-0.0112621662261275,49
3831,WALMART INC,internal,2014-02-01,,18131738.0,0.0811712149571368,0.0836956254154255,193406000000.0,-0.4999593957893367,-0.3128515638369574,-0.085395886774495,53.0,2014,0,,16.7131744413466,25.98805744326928,,0.0025244104582886895,53
4129,MICROSOFT CORP,internal,2014-02-04,18294270.0,7668952.0,0.1908947728640812,0.1268273157601633,121271000000.0,0.7132192462244673,0.5906352071893584,-0.0304980894722262,73.0,2014,0,16.72209845402689,15.852690527762746,25.52129354764362,0.8694079262641453,-0.06406745710391792,73
2256,MASCO CORP,internal,2014-02-14,4752001.0,9218460.0,-0.078799506646567,0.0418300653594771,7297000000.0,1.809716504913955,0.4982262575068015,0.6393599837722723,34.0,2014,0,15.374076350462307,16.036718553382446,22.710729141729896,-0.6626422029201411,0.1206295720060441,34
7612,NATIONAL OILWELL VARCO INC,internal,2014-02-27,,12287581.0,0.0781501077797374,0.0668447661725841,25515000000.0,-1.1594442198649195,-0.635965101503393,-0.4628393419193057,35.0,2014,0,,16.324099635480938,23.962532351462347,,-0.011305341607153296,35
1313,EXPEDITORS INTL WASH INC,internal,2014-03-01,5559286.0,,0.1345316616593886,0.115604555109904,2866827000.0,-0.3719311659438749,0.1974454258091933,-0.43415125697114,47.0,2014,0,15.530980240714374,,21.776471680206285,,-0.018927106549484596,47
5929,QUALCOMM INC,internal,2014-03-04,,20448940.0,0.1169622755477458,0.1505624395816855,36422000000.0,-0.7137133756588978,-0.4587500268670595,-0.1028544061673542,36.0,2014,0,,16.83344160536884,24.31843882462004,,0.0336001640339397,36
1697,HELMERICH & PAYNE,internal,2014-03-05,3706695.0,5247600.0,0.0758922477117539,0.1096026215154356,5721085000.0,-0.3912993384277905,-0.483345007709111,0.3456621550961913,13.0,2014,0,15.125651201974279,15.473281387189012,22.467424309664818,-0.3476301852147339,0.03371037380368169,13
3034,RAYTHEON CO,internal,2014-03-31,20377815.0,,0.0699243048789627,0.0720161639486217,26686000000.0,,,,38.0,2014,0,16.829957367057258,,24.00740492026664,,0.0020918590696590023,38
1683,WELLTOWER INC,external,2014-04-13,10967246.0,19843772.0,,,19549109000.0,0.0494336367273695,0.0953701877285448,-0.0444708208703492,67.0,2014,1,16.210423752419928,16.80340076271804,23.696195546891623,-0.5929770102981144,,67
2753,PACCAR INC,internal,2014-04-27,7545233.0,7826825.0,0.0606951731527366,0.0565149212322983,17172700000.0,0.0627353755911717,-0.1806706031842422,0.2771758576414171,37.0,2014,0,15.836426531085662,15.873067494034402,23.566586750512368,-0.03664096294873832,-0.004180251920438298,37
8254,REYNOLDS AMERICAN INC,external,2014-04-30,,10452206.0,0.0849187654768375,0.1130560673861542,16557000000.0,,,,21.0,2014,1,,16.16232361457499,23.530074810071884,,0.02813730190931671,21
4916,VALERO ENERGY CORP,internal,2014-05-01,,,0.046990579400589,0.059714599341383,44477000000.0,1.5702988416691122,-0.0377307423034982,1.3175799597666278,29.0,2014,0,,,24.518238038570985,,0.012724019940794001,29
3100,ROSS STORES INC,internal,2014-05-01,,,0.1790380271571566,0.1786298073333233,3670561000.0,0.485653446580615,0.6840238368133571,-0.2207459744719566,56.0,2014,0,,,22.023610348366255,,-0.00040821982383332234,56
1058,TARGET CORP,external,2014-05-05,16946337.0,,,,48163000000.0,-0.5677117889136394,-0.2220920800410013,-0.2493828001657627,53.0,2014,1,16.645562262241736,,24.597856928365694,,,53
8231,CNX RESOURCES CORPORATION,internal,2014-05-07,7762606.0,15170492.0,0.0486626217129108,0.0592434383587633,12997594000.0,-1.2670990264938176,-0.9143806697511004,-0.0361895020810341,13.0,2014,0,15.864828660525163,16.534862783231226,23.288030100356025,-0.6700341227060652,0.010580816645852496,13
482,ENSCO PLC,external,2014-06-01,,,,,,,,,,2014,1,,,,,,<NA>
67,AIR PRODUCTS & CHEMICALS INC,external,2014-07-01,,,0.0856641032279734,0.0559195909804208,14290700000.0,0.4343962192766832,0.0584185637943486,0.2720349302071838,28.0,2014,1,,,23.382874812992856,,-0.029744512247552597,28
3819,VULCAN MATERIALS CO,internal,2014-07-01,,,-0.0086007315324511,0.0029614554104315,8229300000.0,1.4656776777765208,0.7761725229658292,0.1716436732197086,14.0,2014,0,,,22.83096679334003,,0.011562186942882599,14
1454,FORD MOTOR CO,internal,2014-07-01,18576946.0,,0.1139492406390583,0.059113568475401,177386000000.0,,,,37.0,2014,0,16.737431907549055,,25.90159398600761,,-0.0548356721636573,37
6368,ALLERGAN PLC,external,2014-07-01,,,,,,,,,,2014,1,,,,,,<NA>
434,BEMIS CO INC,internal,2014-08-07,,7751359.0,0.0426117952041477,0.0517829306313328,4320400000.0,-0.167982408919169,-0.1308991992070247,0.0088926638355619,26.0,2014,0,,15.863378740795376,22.186613827508594,,0.009171135427185104,26
1887,INTL FLAVORS & FRAGRANCES,external,2014-09-01,,8197618.0,0.0822089389660254,0.1011680522723351,3246192000.0,0.7398190998143894,0.1913957697942816,0.3305507070780706,28.0,2014,1,,15.91935418222985,21.90074845401227,,0.0189591133063097,28
165,AMERICAN INTERNATIONAL GROUP,internal,2014-09-01,12497975.0,14834562.0,0.0375879686420612,0.0176208975893215,548633000000.0,0.0940764752230236,-0.0968730650864049,0.210444267699446,63.0,2014,0,16.34107718914911,16.512470286498697,27.030695566757814,-0.17139309734958494,-0.0199670710527397,63
3722,UNITED PARCEL SERVICE INC,internal,2014-09-01,11292243.0,12147349.0,0.1096222010893057,0.1229713385649593,34701000000.0,0.029074173808711,0.037364004633458,-0.0286494090746014,42.0,2014,0,16.23962658778391,16.31262151464367,24.270034341927786,-0.07299492685976294,0.013349137475653597,42
1047,DANAHER CORP,internal,2014-09-09,10595548.0,19705455.0,0.0725320956944189,0.0777279780342753,29949500000.0,1.6467605376974723,1.1301917431581832,0.0313325625756282,38.0,2014,0,16.17594447085759,16.796406058930803,24.122778466877698,-0.6204615880732114,0.005195882339856392,38
8302,HUDSON CITY BANCORP INC,internal,2014-09-11,,,,,,,,,,2014,0,,,,,,<NA>
6124,D R HORTON INC,internal,2014-10-01,7192720.0,10432813.0,,,7248200000.0,0.2820178211991753,0.736351972005608,-0.3496357549590587,15.0,2014,0,15.788579961357502,16.16046649339414,22.70401899912537,-0.37188653203663613,,15
7080,DARDEN RESTAURANTS INC,internal,2014-10-14,,,0.0801285286497762,0.0581557880469312,5944200000.0,0.2003406601991901,0.6739747986847122,-0.3335853635343863,58.0,2014,0,,,22.505681791171313,,-0.021972740602844994,58
2589,NOBLE ENERGY INC,internal,2014-10-21,,14019636.0,0.0258060840833997,0.0434319211297628,17554000000.0,,,,13.0,2014,0,,16.45596947632355,23.58854768111634,,0.017625837046363103,13
1906,INTL PAPER CO,internal,2014-10-31,16842422.0,12680910.0,0.041115914533636,0.048633384465207,32153000000.0,-0.3951442745612787,-0.0963343838865737,-0.2182421518399961,26.0,2014,0,16.63941138066477,16.35560827095977,24.19377159587389,0.28380310970499895,0.007517469931571,26
8289,JUNIPER NETWORKS INC,internal,2014-11-01,9421603.0,8699303.0,0.0432359312862969,0.0531069625908662,9832100000.0,,,,35.0,2014,0,16.058515801926678,15.97875346547291,23.008918380029048,0.07976233645376912,0.009871031304569296,35
837,CLOROX CO/DE,internal,2014-11-20,8933992.0,,0.1278989667049368,0.1343353687177078,4355000000.0,0.2043142252748198,0.1809685972668337,-0.0440359661972775,28.0,2014,0,16.00537388543824,,22.194590447250878,,0.0064364020127709864,28
7548,ABERCROMBIE & FITCH -CL A,internal,2014-12-08,,,,,,,,,,2014,0,,,,,,<NA>
4393,KRAFT FOODS GROUP INC,external,2014-12-27,,9190257.0,0.0765779369256654,,23179000000.0,,,,20.0,2014,1,,16.033654459120395,23.86651253328895,,,20
4705,FASTENAL CO,internal,2014-12-31,,,0.197115702333696,0.1901723621954455,1815832000.0,-0.5493162866619374,-0.047690257250837,-0.3841070979973726,52.0,2014,0,,,21.31980960183289,,-0.006943340138250487,52
7847,YUM BRANDS INC,internal,2014-12-31,,10007393.0,0.1493094860765225,0.1309095272378209,8834000000.0,0.020323238702526,0.3601429630256358,-0.3011941089818835,58.0,2014,0,,16.118834677810693,22.901873750120746,,-0.018399958838701602,58
985,MOLSON COORS BREWING CO,internal,2014-12-31,,,0.0417154982050554,0.0405791088761883,16212200000.0,0.3047777142388286,-0.4233261418175669,1.046468006804694,20.0,2014,0,,,23.509029882177213,,-0.0011363893288671018,20
8842,ASSURANT INC,internal,2014-12-31,,,0.0199466599792404,0.0164533776543984,27019862000.0,,,,63.0,2014,0,,,24.019838062137516,,-0.0034932823248419974,63
7138,DISH NETWORK CORP,internal,2015-01-01,,,,,,,,,,2015,0,,,,,,<NA>
3157,ST JUDE MEDICAL INC,internal,2015-01-01,8438241.0,10171096.0,0.0733801717408274,0.0709310310997743,10248000000.0,,,,38.0,2015,0,15.948284432528999,16.13506053016313,23.050348401540845,-0.18677609763413208,-0.002449140641053088,38
4324,UNUM GROUP,internal,2015-01-01,8277205.0,10087589.0,0.0150563265525995,0.0135628068444936,59403600000.0,,,,63.0,2015,0,15.929015908988637,16.126816414321915,24.807620667539144,-0.19780050533327906,-0.001493519708105899,63
257,ARCHER-DANIELS-MIDLAND CO,internal,2015-01-01,9428950.0,17022941.0,0.0279530078624977,0.0305020796872514,43752000000.0,-0.2383292915932409,-0.4590253938202717,0.4841627988804702,20.0,2015,0,16.059295301644486,16.650072462891625,24.501803162990882,-0.5907771612471362,0.0025490718247536993,20
1503,GAP INC,internal,2015-01-01,,,,,,,,,,2015,0,,,,,,<NA>
8115,EBAY INC,internal,2015-01-01,14509427.0,38687906.0,0.0628856536829926,0.0632810422759904,41488000000.0,-0.1549454981787483,0.2962676961617982,-0.3606614671023755,73.0,2015,0,16.490309134073726,17.47103760269974,24.44867006574272,-0.9807284686260147,0.00039538859299780016,73
9057,FIDELITY NATIONAL INFO SVCS,internal,2015-01-01,12950336.0,14144081.0,0.0330370126288493,0.0339588857133018,13960100000.0,1.0186503850922113,0.2759108076892762,0.3936732029764016,73.0,2015,0,16.376632291719176,16.464806790653117,23.359469097578764,-0.08817449893394178,0.0009218730844525042,73
2690,FIRSTENERGY CORP,internal,2015-01-01,4791069.0,15563530.0,0.0152493365548381,0.007774075836903,50494000000.0,-0.9097361808158372,-0.4080605734062337,-0.3824950234241555,49.0,2015,0,15.382264117765308,16.56044091473804,24.645120354287847,-1.1781767969727348,-0.0074752607179350995,49
3839,WALGREENS BOOTS ALLIANCE INC,external,2015-01-09,10140368.0,16732555.0,,0.0280887441481783,,,,,59.0,2015,1,16.13203484738199,16.632866780967817,,-0.5008319335858271,,59
2269,MATTEL INC,external,2015-01-25,,,0.1205759464913024,0.076337120702638,6439626000.0,-1.3057838588372064,-0.6267453639806396,-0.5503323083728441,39.0,2015,1,,,22.58573630084212,,-0.04423882578866441,39
2300,MCDONALD'S CORP,internal,2015-01-28,15355746.0,7288578.0,0.154431774829384,0.1390055920110788,35386500000.0,0.2937834639766432,0.7626360123542983,-0.3294805685190394,58.0,2015,0,16.547000294200203,15.801819023229433,24.28959622841927,0.7451812709707684,-0.015426182818305212,58
2800,PARKER-HANNIFIN CORP,internal,2015-02-01,10786328.0,15005720.0,0.103114943740901,0.0785115026114617,11170282000.0,0.4974158501232772,0.3931499864361898,-0.0334416589634432,34.0,2015,0,16.19378996420741,16.52394201971074,23.136522695904006,-0.3301520555033303,-0.024603441129439296,34
6506,TRANSOCEAN LTD,external,2015-02-16,9103067.0,,-0.0067289375038407,-0.0695773901857667,32546000000.0,-1.590489696041931,-0.7867058296518247,-0.9920641687383926,13.0,2015,1,16.024121947671258,,24.205920310184833,,-0.062848452681926,13
1760,STARWOOD HOTELS&RESORTS WRLD,internal,2015-02-17,,,,,,,,,,2015,0,,,,,,<NA>
8181,APTIV PLC,internal,2015-03-01,,12018049.0,0.0974925319091156,0.1128372170717447,11047000000.0,1.0181667952864024,0.1543188199894885,0.5425669545987277,37.0,2015,0,,16.301920161085206,23.12542473483655,,0.015344685162629101,37
8395,AGILENT TECHNOLOGIES INC,internal,2015-03-18,7207852.0,,,,10686000000.0,0.6416895600007373,0.4000712964237272,0.0587537671950502,38.0,2015,0,15.790681545318114,,23.092200310481992,,,38
4597,TIFFANY & CO,internal,2015-03-31,,1000000.0,0.0875686581231058,0.0945407685098406,4752351000.0,,,,59.0,2015,0,,13.815510557964274,22.281905279915335,,0.0069721103867348005,59
7347,ALEXION PHARMACEUTICALS INC,internal,2015-04-01,14719786.0,20570703.0,0.0768069166071876,0.0501641597312361,3317696000.0,,,,28.0,2015,0,16.504703133115846,16.8393784370296,21.92253640305845,-0.33467530391374994,-0.026642756875951495,28
8476,FRONTIER COMMUNICATIONS CORP,internal,2015-04-03,,,0.0082135271808142,,16635484000.0,,,,48.0,2015,0,,,23.534803841274627,,,48
934,CONAGRA BRANDS INC,external,2015-04-06,9945810.0,,0.0408935578881129,0.0157524101551334,11441900000.0,-0.1104517811914695,0.0813576970840752,-0.1640855394425386,20.0,2015,1,16.112661914917304,,23.16054789302374,,-0.0251411477329795,20
8256,F5 NETWORKS INC,external,2015-04-22,5594292.0,8143742.0,0.1233711445676724,0.1345778427446384,2230554000.0,0.4885066054331175,0.0367442050167097,0.3367518752375174,35.0,2015,1,15.537257350166145,15.912760337506382,21.52551582205797,-0.3755029873402383,0.011206698176966012,35
4210,HARLEY-DAVIDSON INC,internal,2015-04-30,9350303.0,,0.0680340686657493,0.0887581482302721,9170773000.0,-0.7991755535225821,-0.4611539986408364,-0.2438498519707113,37.0,2015,0,16.050919307156907,,22.939287416281434,,0.020724079564522796,37
538,BRISTOL-MYERS SQUIBB CO,internal,2015-05-05,15640437.0,27062382.0,0.0545080371544579,0.0596801572411328,35958000000.0,,,,28.0,2015,0,16.56537023386756,17.11365520344034,24.305617427650514,-0.5482849695727781,0.005172120086674899,28
2600,NORFOLK SOUTHERN CORP,internal,2015-06-01,8425074.0,13536017.0,,,32483000000.0,0.5647887479732541,0.4645297103064711,-0.0188720101638002,40.0,2015,0,15.946722817546915,16.420864616737518,24.203982712506566,-0.47414179919060334,,40
7288,NETAPP INC,internal,2015-06-01,9514323.0,8580575.0,0.0538497118053084,0.067865120731837,11242400000.0,0.3339104550896401,0.9028413665400996,-0.376887648539303,35.0,2015,0,16.068308905366543,15.965011485535669,23.14295818175081,0.10329741983087602,0.014015408926528597,35
2012,KINDER MORGAN INC,internal,2015-06-01,287711.0,,0.0041896654917869,0.0121991819651859,75185000000.0,-0.847995169242327,-0.4956792353825155,-0.2626114758606452,49.0,2015,0,12.569711783080539,,25.043217579920693,,0.008009516473399,49
